-79.00,49.00,-11.00,9.00,1.60,150.60,47.69,50.11,47.66
-79.00,49.00,-13.00,10.00,2.20,153.70,47.51,50.70,47.25
-79.00,49.00,-15.00,11.00,1.30,172.70,48.33,49.71,47.42
-79.00,49.00,-18.00,12.00,0.60,156.00,48.24,49.10,48.13
-79.00,49.00,-22.00,13.00,0.80,42.80,47.93,48.25,49.28
-79.00,49.00,-24.00,15.00,1.10,200.30,48.89,49.21,47.37
-79.00,49.00,-26.00,16.00,0.90,179.10,48.48,49.29,47.69
-79.00,49.00,-30.00,18.00,1.20,340.10,48.92,47.27,49.28
-79.00,49.00,-34.00,19.00,1.20,6.50,48.36,47.50,49.61
-79.00,49.00,-37.00,20.00,1.20,3.90,48.42,47.46,49.59
-79.00,49.00,-39.00,22.00,1.40,191.80,48.79,49.56,47.11
-79.00,49.00,-42.00,23.00,1.20,38.60,47.72,48.05,49.69
-79.00,49.00,-46.00,24.00,1.60,341.90,49.01,46.86,49.58
-79.00,49.00,-48.00,26.00,0.90,301.70,49.27,47.67,48.52
-79.00,49.00,-52.00,27.00,1.90,20.80,47.81,47.26,50.38
-79.00,49.00,-54.00,28.00,1.30,225.30,49.44,48.84,47.19
-79.00,49.00,-57.00,29.00,1.50,1.40,48.47,47.17,49.83
-79.00,49.00,-60.00,30.00,1.70,19.40,47.92,47.36,50.18
-79.00,49.00,-63.00,31.00,0.60,6.90,48.42,48.00,49.05
-79.00,49.00,-65.00,33.00,0.80,323.20,48.98,47.67,48.82
-79.00,49.00,-67.00,35.00,1.20,275.30,49.70,47.78,47.98
-79.00,49.00,-69.00,35.00,1.00,19.90,48.15,47.83,49.49
-79.00,49.00,-73.00,35.00,3.00,31.70,46.89,47.06,51.49
-79.00,49.00,-74.00,37.00,1.80,217.50,49.62,49.21,46.63
-79.00,49.00,-77.00,37.00,1.90,17.20,47.93,47.16,50.36
-79.00,49.00,-78.00,39.00,1.00,247.70,49.43,48.36,47.68
-79.00,49.00,-80.00,40.00,0.60,354.80,48.55,47.93,48.99
-79.00,49.00,-83.00,40.00,1.50,18.10,48.02,47.46,49.98
-79.00,49.00,-84.00,42.00,0.60,241.30,49.03,48.48,47.96
-79.00,49.00,-86.00,43.00,0.40,295.80,48.86,48.15,48.46
-79.00,49.00,-89.00,43.00,2.40,27.30,47.38,47.17,50.90
-79.00,49.00,-89.00,44.00,2.00,238.90,50.23,48.55,46.67
-79.00,49.00,-92.00,45.00,2.00,5.40,48.32,46.80,50.33
-79.00,49.00,-93.00,46.00,0.70,211.50,48.87,48.83,47.77
-79.00,49.00,-95.00,46.00,1.80,36.10,47.41,47.75,50.30
-79.00,49.00,-96.00,47.00,1.10,343.40,48.82,47.38,49.26
-79.00,49.00,-98.00,48.00,1.50,353.60,48.67,47.07,49.72
-79.00,49.00,-99.00,49.00,1.00,275.80,49.50,47.89,48.07
-79.00,49.00,-100.00,49.00,0.60,18.30,48.30,48.08,49.09
-79.00,49.00,-102.00,50.00,1.90,6.40,48.29,46.91,50.25
-79.00,49.00,-103.00,51.00,1.70,264.70,50.20,47.77,47.49
-79.00,49.00,-105.00,52.00,1.60,1.90,48.45,47.09,49.92
-79.00,49.00,-106.00,53.00,1.00,331.70,48.98,47.46,49.03
-79.00,49.00,-107.00,53.00,1.40,4.10,48.40,47.29,49.77
-79.00,49.00,-108.00,55.00,1.50,292.00,49.90,47.27,48.29
-79.00,49.00,-110.00,55.00,1.60,17.50,48.01,47.38,50.07
-79.00,49.00,-110.00,55.00,1.00,348.60,48.70,47.51,49.26
-79.00,49.00,-111.00,57.00,1.80,299.70,50.08,46.88,48.50
-79.00,49.00,-113.00,57.00,1.80,0.80,48.48,46.89,50.08
-79.00,49.00,-114.00,58.00,1.40,358.00,48.55,47.21,49.70
-79.00,49.00,-114.00,59.00,1.50,283.60,49.97,47.43,48.07
-79.00,49.00,-115.00,60.00,1.80,280.30,50.28,47.30,47.88
-79.00,49.00,-116.00,61.00,1.90,355.70,48.66,46.71,50.09
-79.00,49.00,-117.00,62.00,1.70,319.70,49.62,46.75,49.09
-79.00,49.00,-118.00,61.00,2.10,18.70,47.82,47.07,50.57
-79.00,49.00,-118.00,62.00,1.50,307.20,49.71,47.06,48.70
-79.00,49.00,-119.00,63.00,2.20,321.50,49.90,46.22,49.34
-79.00,49.00,-120.00,64.00,1.80,345.00,48.98,46.68,49.79
-79.00,49.00,-121.00,64.00,1.50,356.20,48.61,47.10,49.76
-79.00,49.00,-122.00,65.00,1.90,311.80,49.94,46.61,48.91
-79.00,49.00,-122.00,65.00,1.70,343.60,49.00,46.77,49.69
-79.00,49.00,-123.00,67.00,2.30,300.00,50.51,46.42,48.52
-79.00,49.00,-124.00,66.00,2.80,18.20,47.63,46.57,51.24
-79.00,49.00,-124.00,68.00,2.40,275.10,50.89,47.08,47.47
-79.00,49.00,-124.00,68.00,1.90,351.50,48.80,46.65,50.00
-79.00,49.00,-124.00,70.00,3.20,271.80,51.69,46.78,46.97
-79.00,49.00,-124.00,70.00,2.50,329.00,49.82,45.87,49.75
-79.00,49.00,-125.00,70.00,2.10,6.20,48.28,46.74,50.43
-79.00,49.00,-125.00,71.00,2.00,280.20,50.48,47.17,47.81
-79.00,49.00,-124.00,73.00,3.20,275.20,51.68,46.61,47.15
-79.00,49.00,-125.00,73.00,2.50,356.60,48.68,46.16,50.61
-79.00,49.00,-124.00,74.00,2.10,280.50,50.57,47.09,47.79
-79.00,49.00,-125.00,74.00,2.50,343.00,49.27,45.94,50.23
-79.00,49.00,-124.00,74.00,2.00,263.90,50.50,47.67,47.29
-79.00,49.00,-124.00,75.00,2.10,329.40,49.60,46.30,49.56
-79.00,49.00,-125.00,74.00,1.90,7.50,48.26,46.93,50.27
-79.00,49.00,-125.00,74.00,2.20,351.10,48.87,46.35,50.23
-79.00,49.00,-124.00,74.00,1.00,282.00,49.48,47.80,48.18
-79.00,49.00,-124.00,75.00,1.70,280.40,50.18,47.36,47.92
-79.00,49.00,-124.00,74.00,2.60,6.00,48.25,46.31,50.89
-79.00,49.00,-124.00,73.00,1.40,21.00,47.98,47.59,49.89
-79.00,49.00,-123.00,74.00,2.30,279.50,50.77,46.99,47.69
-79.00,49.00,-123.00,74.00,1.50,329.40,49.28,46.93,49.25
-79.00,49.00,-123.00,74.00,1.60,318.30,49.58,46.86,49.02
-79.00,49.00,-123.00,73.00,2.30,28.70,47.37,47.28,50.80
-79.00,49.00,-122.00,73.00,2.10,275.80,50.60,47.23,47.62
-79.00,49.00,-122.00,72.00,2.30,28.70,47.37,47.28,50.80
-79.00,49.00,-121.00,73.00,3.00,275.40,51.48,46.72,47.24
-79.00,49.00,-120.00,73.00,1.00,19.10,48.16,47.82,49.49
-79.00,49.00,-121.00,70.00,3.80,45.20,45.70,47.57,52.15
-79.00,49.00,-119.00,71.00,3.50,249.70,51.78,47.96,45.69
-79.00,49.00,-119.00,70.00,2.20,16.70,47.87,46.94,50.65
-79.00,49.00,-119.00,70.00,2.00,354.20,48.72,46.59,50.14
-79.00,49.00,-117.00,71.00,2.90,251.30,51.25,47.95,46.23
-79.00,49.00,-117.00,70.00,2.70,34.50,46.93,47.32,51.19
-79.00,49.00,-116.00,69.00,1.00,278.80,49.49,47.85,48.12
-79.00,49.00,-115.00,68.00,0.80,41.00,47.95,48.23,49.29
-79.00,49.00,-115.00,68.00,1.80,333.20,49.33,46.62,49.51
