-3.00,-14.00,-3.00,-16.00,1.80,258.30,50.27,47.93,47.26
-3.00,-14.00,-3.00,-16.00,1.50,257.30,49.97,48.04,47.45
-3.00,-14.00,-3.00,-16.00,2.10,254.90,50.54,47.96,46.96
-3.00,-14.00,-3.00,-16.00,1.90,278.80,50.39,47.27,47.80
-3.00,-14.00,-3.00,-16.00,2.20,254.80,50.63,47.94,46.88
-3.00,-14.00,-3.00,-16.00,2.00,265.50,50.50,47.62,47.33
-3.00,-14.00,-3.00,-16.00,2.00,265.50,50.50,47.62,47.33
-3.00,-14.00,-3.00,-16.00,1.90,267.50,50.41,47.60,47.45
-3.00,-14.00,-3.00,-16.00,2.40,280.50,50.86,46.89,47.69
-3.00,-14.00,-3.00,-16.00,2.10,270.10,50.61,47.42,47.43
-3.00,-14.00,-3.00,-15.00,2.70,250.20,51.05,48.04,46.35
-3.00,-14.00,4.00,-9.00,13.50,226.70,58.65,52.71,33.04
-3.00,-14.00,10.00,-3.00,15.10,230.70,60.48,52.36,31.34
-3.00,-14.00,16.00,2.00,14.00,227.90,59.21,52.64,32.49
-3.00,-14.00,20.00,5.00,12.20,223.10,57.18,52.92,34.50
-3.00,-14.00,25.00,11.00,13.70,234.60,59.75,50.96,33.82
-3.00,-14.00,30.00,15.00,14.30,225.00,59.05,53.43,31.73
-3.00,-14.00,34.00,20.00,13.50,232.40,59.34,51.42,33.76
-3.00,-14.00,37.00,22.00,10.50,232.00,56.84,50.65,37.44
-3.00,-14.00,39.00,23.00,8.70,228.60,55.12,50.69,39.29
-3.00,-14.00,41.00,25.00,8.70,229.20,55.17,50.60,39.33
-3.00,-14.00,44.00,26.00,9.00,225.50,55.06,51.24,38.75
-3.00,-14.00,45.00,28.00,8.60,231.10,55.25,50.29,39.58
-3.00,-14.00,48.00,29.00,8.50,220.50,54.22,51.75,39.11
-3.00,-14.00,48.00,30.00,7.20,243.20,54.87,48.39,42.01
-3.00,-14.00,49.00,30.00,7.10,224.90,53.61,50.65,40.95
-3.00,-14.00,50.00,31.00,7.20,230.60,54.11,50.00,41.12
-3.00,-14.00,49.00,30.00,5.40,239.10,53.13,48.76,43.46
-3.00,-14.00,49.00,29.00,4.80,231.90,52.31,49.32,43.74
-3.00,-14.00,47.00,29.00,3.90,260.50,52.32,47.15,45.94
-3.00,-14.00,46.00,28.00,4.20,240.70,52.17,48.55,44.69
-3.00,-14.00,45.00,26.00,2.20,254.20,50.63,47.96,46.86
-3.00,-14.00,44.00,24.00,2.40,218.00,50.01,49.44,46.00
-3.00,-14.00,41.00,21.00,1.10,325.50,49.13,47.36,48.98
-3.00,-14.00,39.00,19.00,1.40,301.70,49.70,47.22,48.54
-3.00,-14.00,37.00,16.00,0.40,224.40,48.78,48.60,48.09
-3.00,-14.00,33.00,13.00,2.00,15.00,47.98,47.03,50.44
-3.00,-14.00,30.00,10.00,1.40,39.90,47.57,48.01,49.89
-3.00,-14.00,27.00,7.00,1.70,14.70,48.06,47.25,50.15
-3.00,-14.00,25.00,3.00,2.10,47.00,46.91,48.03,50.52
-3.00,-14.00,22.00,-1.00,2.90,44.30,46.40,47.73,51.31
-3.00,-14.00,17.00,-5.00,4.30,21.60,46.94,45.75,52.72
-3.00,-14.00,14.00,-8.00,3.50,48.70,45.76,47.85,51.81
-3.00,-14.00,11.00,-12.00,3.30,43.30,46.16,47.57,51.70
-3.00,-14.00,8.00,-16.00,4.00,42.10,45.72,47.30,52.39
-3.00,-14.00,4.00,-19.00,4.30,24.70,46.71,45.96,52.74
-3.00,-14.00,0.00,-22.00,4.60,28.10,46.32,46.03,53.05
-3.00,-14.00,-3.00,-26.00,4.10,46.90,45.38,47.63,52.40
-3.00,-14.00,-5.00,-29.00,3.40,38.40,46.33,47.25,51.85
-3.00,-14.00,-8.00,-31.00,3.50,28.20,46.83,46.62,51.98
-3.00,-14.00,-12.00,-34.00,4.30,28.20,46.45,46.20,52.76
-3.00,-14.00,-14.00,-36.00,3.30,17.80,47.51,46.21,51.72
-3.00,-14.00,-17.00,-38.00,3.40,23.40,47.15,46.42,51.86
-3.00,-14.00,-18.00,-40.00,2.00,33.50,47.36,47.59,50.50
-3.00,-14.00,-20.00,-41.00,2.90,12.70,47.88,46.29,51.27
-3.00,-14.00,-23.00,-43.00,3.00,14.80,47.75,46.29,51.40
-3.00,-14.00,-24.00,-44.00,2.10,10.50,48.12,46.84,50.49
-3.00,-14.00,-25.00,-45.00,1.70,13.50,48.10,47.22,50.14
-3.00,-14.00,-26.00,-46.00,1.50,358.10,48.55,47.12,49.79
-3.00,-14.00,-27.00,-47.00,1.30,352.70,48.67,47.25,49.54
-3.00,-14.00,-28.00,-47.00,1.70,332.70,49.30,46.72,49.44
-3.00,-14.00,-29.00,-48.00,1.00,334.90,48.93,47.46,49.08
-3.00,-14.00,-29.00,-47.00,1.10,271.90,49.61,47.90,47.96
-3.00,-14.00,-29.00,-47.00,1.30,274.90,49.80,47.73,47.93
-3.00,-14.00,-29.00,-47.00,1.60,294.20,49.97,47.15,48.34
-3.00,-14.00,-30.00,-47.00,1.60,285.50,50.05,47.32,48.09
-3.00,-14.00,-30.00,-46.00,1.80,280.70,50.28,47.29,47.89
-3.00,-14.00,-29.00,-45.00,2.40,250.00,50.76,48.10,46.59
-3.00,-14.00,-29.00,-44.00,1.90,272.10,50.41,47.46,47.59
-3.00,-14.00,-29.00,-44.00,1.80,279.90,50.28,47.31,47.87
-3.00,-14.00,-28.00,-43.00,2.60,246.70,50.90,48.22,46.33
-3.00,-14.00,-28.00,-42.00,2.60,258.90,51.05,47.66,46.73
-3.00,-14.00,-27.00,-41.00,2.40,250.10,50.77,48.09,46.59
-3.00,-14.00,-27.00,-41.00,2.00,257.10,50.46,47.91,47.09
-3.00,-14.00,-26.00,-40.00,1.90,264.00,50.40,47.71,47.35
-3.00,-14.00,-25.00,-39.00,2.50,239.40,50.67,48.56,46.22
-3.00,-14.00,-25.00,-39.00,1.60,260.80,50.09,47.92,47.45
-3.00,-14.00,-25.00,-38.00,2.20,277.90,50.69,47.11,47.66
-3.00,-14.00,-24.00,-38.00,1.90,249.40,50.29,48.19,46.97
-3.00,-14.00,-23.00,-37.00,2.70,243.10,50.92,48.38,46.14
-3.00,-14.00,-23.00,-36.00,1.80,223.30,49.75,49.04,46.67
-3.00,-14.00,-21.00,-36.00,2.10,230.00,50.13,48.89,46.43
-3.00,-14.00,-22.00,-36.00,1.70,282.10,50.17,47.32,47.97
-3.00,-14.00,-20.00,-35.00,2.70,231.60,50.64,48.94,45.86
-3.00,-14.00,-20.00,-35.00,1.50,231.10,49.68,48.74,47.04
-3.00,-14.00,-19.00,-35.00,1.30,221.20,49.37,48.93,47.17
-3.00,-14.00,-19.00,-35.00,1.30,257.80,49.78,48.09,47.59
-3.00,-14.00,-18.00,-35.00,1.50,236.50,49.76,48.60,47.10
-3.00,-14.00,-17.00,-35.00,1.40,230.70,49.60,48.73,47.13
-3.00,-14.00,-17.00,-35.00,0.80,227.80,49.10,48.67,47.70
-3.00,-14.00,-16.00,-35.00,1.50,226.40,49.60,48.86,47.00
-3.00,-14.00,-16.00,-35.00,0.90,286.50,49.37,47.82,48.28
-3.00,-14.00,-16.00,-35.00,1.00,226.70,49.23,48.73,47.50
-3.00,-14.00,-15.00,-35.00,1.30,202.20,49.00,49.31,47.16
-3.00,-14.00,-15.00,-35.00,0.80,272.40,49.30,48.05,48.11
-3.00,-14.00,-14.00,-35.00,0.80,199.60,48.77,49.02,47.68
-3.00,-14.00,-15.00,-35.00,1.10,286.20,49.56,47.67,48.23
-3.00,-14.00,-15.00,-35.00,0.70,253.20,49.17,48.33,47.97
-3.00,-14.00,-14.00,-36.00,0.70,184.00,48.54,49.08,47.84
